Feature ID,Taxon,Confidence
#q2:types,categorical,categorical
0a7f3cdfdd83e43287fdae29f5da8046,k__Bacteria; p__Chloroflexi; c__Ellin6529; o__; f__; g__; s__,0.9999999997
14a83a7d70c5a37afc6405173a4c34b0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rubellimicrobium; s__,0.9828796206
bb264056ab9b23e73217573c2a9ca94e,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__,0.9951273819
5c7b5f6f8276af261023c8ae1ba69a50,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__,0.9828885386
7927838d831d31eb9409a6a67ac8f814,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__; f__; g__; s__,0.90584438
ea33ffeb243c7d3d53fd694351d492fc,k__Bacteria; p__[Thermi]; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus; s__,0.8466138911
74ec80f4fc8caa811abaa6dfc39647f0,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Adhaeribacter; s__,0.9996880371
a2d3379d424f638afcfadb69d7fa4846,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__A21b; f__UD5; g__; s__,0.9999871623
85c7db13e5657dfd94cefe2643433078,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__; s__,0.999999998
1d7141a20be71e1e7a69b36eb7a79b69,k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__0319-6A21; g__; s__,0.9999997745
5a1e4a58412dc3a08edc6d337a99113b,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Gemmata,0.9999865464
0064263240eb6ff9eb18d19c0990aa76,k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Oscillatoriales; f__Phormidiaceae; g__Phormidium; s__,0.9999816808
55920828823fadb2ba8b9b6525e7dfce,k__Bacteria; p__Cyanobacteria; c__; o__; f__; g__; s__,0.9754273233
55f20b887125c8fa8eb57991d9f61f28,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__MIZ46; f__; g__; s__,0.9999738364
8dd860bdc4e9bb738362ef04b7598d0b,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae,0.9990794248
79bd3e75eb26db57575c2a98b24d6ef2,k__Bacteria; p__Chloroflexi; c__Gitt-GS-136; o__; f__; g__; s__,0.9999999998
aee2fc92c401fe56b010292d9081f4a3,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__; s__,0.9575762923
ce99e792c8ab5a8509343c80ef173f14,k__Archaea; p__Crenarchaeota; c__Thaumarchaeota; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Candidatus Nitrososphaera; s__,0.9837818161
ec24ca2c9ddf22312a82ece8bc879f52,k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__,0.9999859506
3e62e8640ccdaf942521a60fad134aad,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__,0.9794245571
3d66d10ab90f153c543fe5bece9eb5ff,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Spirobacillales; f__; g__; s__,0.9999999911
0cd43f13ecbc358ba254a58d252971b1,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__; g__; s__,0.9999988085
c8d7bd816c3814be8e264f54de57c6ea,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae,0.7893412474
56fa2bbe296042341b2dbc640999804d,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Cystobacteraceae,0.8853724185
6c0ce7cb49c28f33cffae9aa8042c20a,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae,0.9999998227
6f6b8ae21fed6c6c151637ed33c5cb93,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Adhaeribacter; s__,0.9999946259
a6770372406fbebc191f2fcb4c9216d1,k__Bacteria,0.9816687069
b20f425d928fd4e041f3cb42f3f9db75,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__flexus,0.9949599092
acf9789daafaaa9b0649c9215d5f21f2,k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__; s__,0.9997995149
52428bca421abdbb46213ce440061a66,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__,0.9999970659
0c09de67d503dd16e7bc957ea31e1da8,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__,0.9999988893
66ea5da40d044effd2f63bec623236d4,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Alicyclobacillaceae; g__Alicyclobacillus; s__,0.9999999997
28b6f177be651250058718c5caa542e0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__; s__,0.9990647315
17f1eaded11c4c4ac72dfd8b6bd24d4a,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__,0.9994541867
aea5381c92b99b1a9f803acf6881864f,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Saccharibacillus,0.9998407113
3f2de39a981b1f9a1917e5a241c6c313,k__Bacteria; p__Gemmatimonadetes; c__Gemm-3; o__; f__; g__; s__,0.9999999936
d3d9d9e0391436101aa379c862aac804,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Dyadobacter; s__,0.9993686769
d554d59c1685a5dbfce89a0d07ea8299,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__; g__; s__,0.9999975538
ffa3f71c02b77e12f5dc9e554f490f37,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Pseudanabaenales; f__Pseudanabaenaceae; g__Leptolyngbya; s__,0.9998704453
d09096b0d3102cbe6cc34b5df3f7ad98,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__; g__; s__,0.99999293
1c90cf09dab75468b946a7f3ce5c990d,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__,0.9999968744
7c72bbd884fdf648cf2e66638f6a5453,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales,0.9996283769
121a945feae9b695b68eb555c9526761,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae; g__; s__,0.9999945547
7d53bf08deea08e81bf5f7f0cf82bdd9,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__,0.9999579962
1d99b650344e1f4fc4a9ac5b89e3c4d8,k__Bacteria; p__Gemmatimonadetes; c__Gemm-1; o__; f__; g__; s__,1
ee90abfeb18d27388d8aa4a2111f4fda,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Devosia; s__,0.9994776648
e400d2bd8268185d625f32a6b484dd9b,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Candidatus Portiera; s__aleyrodidarum,1
f0feb61e2583e4a2726bc061e5994580,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Myxococcaceae; g__Myxococcus; s__,0.9164200128
4430e4af11cbdf94584e33f6c106e0e4,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__,0.9999999953
54faf0778b3f0e838e36a99fa78c3cbd,k__Bacteria; p__Chloroflexi; c__S085; o__; f__; g__; s__,0.999995057
a9e61f5986a7df9504500e451a6221b5,k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__; s__,0.999999206
6c42b1c595e99a37201f18a1cf09bb98,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__,0.9999748548
2186461bf2b670ba19bf72bffc5c9b1e,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__,0.9999999952
23501449fb1dcedcaa585ca8ebe86287,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__,1
af7796058bb0e11778fa0ba677064bc5,k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__,0.9999921427
e63c86bac091676276aadb9d097f349c,k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__AKIW781; f__; g__; s__,0.9999935262
ff5814510294280b3212cba0d2bab254,k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__,0.9999999959
c7ef4cd452d9e935173245fd6bb5cc8d,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae,0.9999995425
06dd51bd6558ea37f97d7fa749d82c9a,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Spirosoma; s__,0.9999999999
bd91bb446cdbbb5ec17b72108dfea638,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Pseudanabaenales; f__Pseudanabaenaceae; g__Leptolyngbya; s__,0.9996453284
21a1229539ab0fb4acca2d3186e65cfa,k__Bacteria,0.9983840252
2978073fb60dadcffc7ef4a70898a4ce,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides; s__plantarum,0.9984836434
f01765121061b4e6ab03762947c975ac,k__Bacteria; p__Armatimonadetes; c__Armatimonadia; o__Armatimonadales; f__Armatimonadaceae; g__; s__,0.9999999418
b24a8ecd368f05e9c0b05f40018a8055,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__Actinoplanes; s__,0.9890408414
d26e3894e418127211efdac552e0f9b5,k__Bacteria; p__Cyanobacteria; c__; o__; f__; g__; s__,0.9507374448
597e8689cbf98936110ebcd885cfa857,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales,0.9999907163
04e24f4c315c28b7e35c5654b54c2c96,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rubellimicrobium; s__,0.9985774139
cb0d8582429530b5d9b0438cba0345b8,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nakamurellaceae,0.999986572
964ce968e284f01c489c07b4082869d1,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__,0.9952698273
6bf54ee3d1383784a6213944bc829524,k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__,0.9999998853
cf58959d0633886de4fea15415c4e7cf,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae,0.9871724867
9e1a161f88bf044cc2fc4e1502af988f,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae,0.9999998271
271b9ffeaed068e581a4f52110e8b124,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Tremblayales; f__Tremblayaceae; g__Candidatus Tremblaya; s__,0.9999999988
459a62135c1c260505396b33558a0727,k__Bacteria; p__[Thermi]; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus; s__,0.9931721739
abf04cc863d1edd7de370b82c9cc6269,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__; g__; s__,0.999999947
d7ea462546b68ea0e63d130e1f4d7136,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Dyadobacter; s__,0.9998074593
954b5e4724f13890c58b780d710961bb,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__; s__,0.9999998679
039e63ae8df608e2da19896196c82642,k__Bacteria; p__Chloroflexi; c__S085; o__; f__; g__; s__,0.9999893889
09f00c356ede1811be1c53faee65f6ff,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__,0.9999997232
a9bc3b83e173d0ba6bce992794728116,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__,0.9997295696
916ede0b39d7b39e9ddee186d6266bc3,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__,0.9999252591
bbc4d43318893e54aa3ee2e199e9069f,k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__Chloroflexales; f__Oscillochloridaceae; g__Oscillochloris; s__,0.7292403035
8bd4ef6524893c865448f8d074cbc1a5,k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__; s__,0.9999841904
0bcb10a99b516bb2c11f1fc23a40eb14,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Flavisolibacter; s__,0.999831951
30fb6858f7712237add88d8fda2bb9e2,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales,0.9999926847
f5ec74b0132e07a1474573b2e38f93a0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides; s__plantarum,0.9986658509
c6fdbabf9bbd918d918179b3d1933cda,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__,0.9999817668
eefd462aafe8c725862e78a6ad2bcb09,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Patulibacteraceae; g__Patulibacter; s__,0.9999999994
cce30a5b48077b6ad87fbd473e9f4cec,k__Bacteria,0.9980477143
5a5e6c831aede32d134a5aa82077a581,k__Bacteria,0.9815048552
acd1cccc208162c2f90887008bc086fd,k__Archaea; p__Crenarchaeota; c__Thaumarchaeota; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Candidatus Nitrososphaera; s__,0.9994305511
c013eac49cf7776a88d2c44019b83107,k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__,0.9999999953
6b2effcc4335b9ea11ff66907bfae42e,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rhodobacter; s__,0.9487851145
b47731141befd4be6cc69da737f28908,k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__,0.9999999993
a7a6004a50e3469e15316b45a6fb23f6,k__Bacteria; p__Chloroflexi; c__S085; o__; f__; g__; s__,0.999995635
8587b5a8b2ddb2aeb6f3de8200c29832,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Adhaeribacter; s__,0.9999999281
3e5f398f2ada4ee7aa2a792fb190fb7f,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides; s__,0.7948363613
b8914b4c461cf7e8691a10aa401e74e2,k__Bacteria; p__Gemmatimonadetes; c__Gemm-3; o__; f__; g__; s__,0.9999999985
28557508e4d32fe675bd7d0fee4a13fb,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__,0.9999987903
603dc1557b818833eea6c99b114fe245,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Adhaeribacter; s__,0.9999903447
a847827e3a89fdc7352d3d5fdcb2144a,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Spirosoma; s__,0.9999999997
d39e40098b92514023b155b7f69d8bb1,k__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__Ktedonobacterales; f__Ktedonobacteraceae; g__FFCH10602; s__,0.9999999918
d1fcfc1c2d7880fe047ac522394515a8,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Spirosoma; s__,0.9999999999
b12b0a15ca984b762e57c3f765a8697d,k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__,1
07cb279236715248f0442f454634093a,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__BD7-3; f__; g__; s__,0.9999998877
7badc7752209177481e4cdba7d66fad7,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Cellulomonadaceae; g__Cellulomonas; s__xylanilytica,0.9048870179
18fa3b9feff3d780250ab35d306ebb19,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Roseomonas; s__aquatica,0.995568972
9ecd892fbe2f30e5438a08b20135e02d,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__,0.9997865663
0069e0b9ae577173f34410bacdfef7e1,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__,0.9925932477
4aba3359b81081f3a0333c9825bac9ac,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria; g__Pythium; s__ultimum,0.9733125655
065c875830883880279bd4fad7d21fc0,k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__Ellin6075; g__; s__,0.9999999067
7565b08c459bf10f20d3c829fb259438,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Actinomycetospora; s__,0.9916309165
032598de2a12fa57db77bf6c9b07f2a4,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Pontibacter; s__,0.9999999995
e2bc24095b46f739e59e223eaad0ec2a,k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__,0.9930132596
83140b6446c1a89e37e506e8e7501917,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__chondroitinus,0.9998752316
659c6b35e00c57ce1b86bc27b4192dd0,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Adhaeribacter; s__,0.999999724
ae919b4654b1cc6811ad7b6d81c5159c,k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__Herpetosiphonales; f__; g__; s__,1
faf08ff8e8acd059477d50eeb67a7d95,k__Bacteria; p__Cyanobacteria; c__; o__; f__; g__; s__,0.987351433
0a7c5465682c86d99e970b80876cc52d,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Mycobacteriaceae; g__Mycobacterium; s__arupense,0.8485910944
67238002d4af78adee47bb8f00509565,k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__,0.9999991552
0057b48b6a56000e694d3fa5f218d62b,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__,0.9741851917
3e49fa33388d19a97544eded59c65c0d,k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__Ellin6075; g__; s__,0.9999999965
fe0b96365dc74222bf598e50d045f75d,k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__RB40; g__; s__,0.9999999814
5e7cd319ace1a04bf03465b43daf78c0,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Spirosoma; s__,0.9999999457
36859488bc864d5c66a06d9f85e58a7b,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__; s__,0.9997043533
aaf36218d5f142a478bf167ca29c274a,k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Pseudanabaenales; f__Pseudanabaenaceae,0.9999999975
872d3244939f436891e1df12ef4050db,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Swaminathania; s__,0.9504279795
1e65d3470ede3a0c2f14f4323e25a601,k__Bacteria; p__Cyanobacteria; c__Chloroplast,0.8604125149
a9d6a1c055ab6d7e444db869e053d92b,k__Bacteria; p__Chloroflexi; c__Ellin6529; o__; f__; g__; s__,0.9999967606
037c0d01f530811f99c63cb1454cf9d2,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__,0.9999999947
6abb30816eac24a05318c98c6489756c,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae,0.99999994
4b491401347f417f2cdf02f85dc4676c,k__Bacteria; p__Cyanobacteria; c__ML635J-21; o__; f__; g__; s__,0.9999999908
0f809df314103ad6835947591decfba4,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae,0.9992236927
82d83f0033e63573993f78743a62f86c,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__Skermanella; s__,0.9999942975
15a4ca8406b6e1ad5d1bccc553bd1301,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__wittichii,0.9942837472
482337cd45c861ae377e833fa4777616,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__,0.9999999998
8edb5205e3bc719b27888cadf6039815,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae,0.9996117856
9b594dbe868c1d1827f73af5f32e8957,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__Steroidobacter; s__,0.9999917606
31691b54fab77920fc97a9ce615d7010,k__Bacteria; p__Armatimonadetes; c__0319-6E2; o__; f__; g__; s__,0.9999997141
e544ce366dcb38fbf71fcec5936ba2ca,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Rhodocytophaga; s__,0.9999999983
a7dac9a588137193e92cf63599ca6438,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__,0.9999964676
802452a3d57cae9892ea946792c556c0,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__,0.9999850532
912af6403a3b19e25ca2388d3aa14f3d,k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__,0.9999957685
47fa6dc56ecc771af2b664dcabd3f7e9,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__,0.9997023281
042f5a9e9abd130f50331ee939cebaba,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Rhodocytophaga; s__,0.9999999997
8085331d4a3955d46b573ec79bdab5bc,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Isosphaeraceae; g__; s__,0.9552645943
09a7619eb917387cec7efc9bcea0a62a,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae; g__; s__,0.8597208666
ca944939ec39362da8e7c7a8483b7776,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__bowmanii,0.9998493728
eaa3589e30c5da7e08ce208f369971c3,k__Bacteria; p__Chloroflexi; c__TK10; o__B07_WMSP1; f__; g__; s__,0.9908370833
fe15ba32c89148d1ee41700a3171e061,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__; g__; s__,0.9998924523
442b0661108ba2cf865c8f43292507d6,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__,0.9995325968
7e95f9aa996b154333cd238620d5d826,k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__Candidatus Xiphinematobacter; s__,0.9999540417
57dc1c4987c2cf04f12fa924b5f0b636,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__,0.9994494149
d140ad67bee708b25d7f52ce9ffd6f64,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__; g__; s__,0.9508178226
f6bf365da62e20b209abccf8b430829f,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae,0.9999999725
9fe2e0e2350b8541c03d01753482043f,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae,0.7218562639
82aad930f4c99873e8e351dc78366c74,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Chlorophyta; f__Chlamydomonadaceae; g__; s__,0.9994850843
1935ac1e2037fa22000463d4e80c2c9c,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae; g__; s__,0.9999999343
943e870574c7b28b8249e5e030f2e2d2,k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__Candidatus Xiphinematobacter; s__,0.9999997176
18e5cbdddef3c152558d4970637cb4fd,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Mycobacteriaceae; g__Mycobacterium,0.9989553925
75ad9f1d27fdf5ce97ba8bc0f520ce10,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Dyadobacter; s__,0.9999999999
e9865ae6212af74bd6b1f3ad07e6628b,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Parasegitibacter; s__luojiensis,0.999987194
1f83dd8008f60937ae347f5e8788823f,k__Bacteria,0.9817596578
20800ea37876431c706c51b659618476,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Flavisolibacter; s__,0.9999928739
35a27ae16a1118c9ce7a3b82f8f12ee3,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae; g__Rhodococcus; s__fascians,0.9999665305
d468f18702b650336ff5952d35b9742f,k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__,0.9999643096
